82	76	85
30	61	23
67	6	10
29	60	84
66	82	1
6	100	70
30	41	42
37	43	69
37	51	56
77	27	77
10	45	57
63	82	84
79	29	54
53	24	63
33	87	55
94	60	47
52	40	100
13	34	37
67	3	100
68	11	84
24	53	12
90	44	80
55	100	5
12	29	20
97	66	85
100	30	61
94	69	95
40	97	6
67	47	57
89	33	65
15	21	82
48	47	60
20	53	71
82	40	99
62	47	7
87	95	76
50	100	79
97	79	13
58	40	50
81	42	25
56	75	17
76	70	28
96	75	75
12	78	59
63	80	23
11	23	55
51	97	82
64	27	35
34	74	83
53	61	77
70	5	48
53	6	31
57	40	69
23	74	9
44	25	26
21	81	73
73	54	37
15	62	62
19	44	81
57	91	87
7	73	4
13	29	88
52	3	96
88	45	31
49	8	48
71	25	46
72	29	81
50	81	53
21	88	85
1	61	86
69	85	65
42	3	78
95	94	77
34	25	83
55	77	88
79	79	38
95	77	73
31	77	79
93	1	61
71	58	6
69	4	46
98	28	75
35	75	96
2	78	84
38	11	22
68	19	1
65	58	25
17	2	2
74	58	36
92	32	8
89	29	1
48	7	40
34	16	52
99	36	92
47	47	16
79	26	75
86	71	93
47	24	65
13	39	89
56	80	76
49	75	6
41	84	25
100	10	33
70	53	96
67	61	21
13	26	54
14	30	41
36	15	18
89	76	24
58	96	24
88	14	87
31	3	9
61	29	96
9	66	3
36	35	41
46	89	23
59	40	100
40	90	15
41	44	28
72	95	14
43	93	87
50	28	65
59	1	21
93	36	67
18	80	1
27	46	42
20	63	84
25	64	11
31	83	61
91	11	63
90	87	3
86	6	75
41	73	39
69	52	62
96	75	33
13	39	25
67	20	72
97	47	93
67	58	20
94	37	86
66	90	79
44	44	33
15	45	22
5	84	21
5	74	76
53	9	58
64	73	29
14	1	27
39	24	26
25	87	59
89	26	48
7	66	21
6	95	59
18	58	92
25	92	16
100	42	17
25	79	74
95	32	82
92	72	54
49	80	33
12	53	99
4	85	30
32	60	5
5	86	94
54	32	92
35	59	34
18	82	37
75	37	25
38	88	33
20	95	86
75	60	48
66	53	26
16	39	44
25	44	14
99	16	83
14	18	5
24	29	91
33	36	40
17	81	75
37	41	65
12	21	2
46	88	27
37	31	52
53	57	54
21	56	32
30	15	65
13	3	16
9	9	79
89	24	56
32	10	52
65	73	80
90	98	35
37	6	11
92	41	81
66	52	28
77	4	59
64	70	58
83	34	65
87	98	9
31	59	46
94	39	16
51	72	91
98	37	67
82	62	84
56	94	4
25	97	13
91	92	75
84	23	97
87	5	52
43	65	94
54	100	80
75	45	6
61	28	55
92	59	46
49	76	3
40	86	74
22	95	17
19	32	20
32	59	38
86	46	1
38	41	87
1	27	43
49	45	59
94	19	60
46	28	42
93	47	74
62	37	21
29	98	35
75	8	7
61	14	64
58	89	49
60	96	53
21	15	93
3	96	4
36	56	78
10	68	94
35	11	71
59	84	2
40	44	39
71	18	73
85	37	25
49	29	37
61	29	35
31	4	11
45	67	96
94	74	99
6	86	10
100	90	8
16	27	46
45	93	91
23	29	39
34	33	91
59	33	41
10	33	99
36	22	84
46	78	67
65	44	77
38	5	8
59	62	61
29	82	79
91	18	32
71	46	96
14	95	78
32	61	13
29	25	74
70	54	100
5	85	85
81	10	18
71	82	19
60	90	61
59	12	28
11	78	95
38	79	19
8	38	88
26	10	58
58	76	30
21	80	69
3	92	37
94	25	27
29	68	94
56	54	27
25	6	14
58	77	18
18	55	74
1	51	73
25	62	72
98	25	95
98	28	79
2	69	16
58	78	89
100	72	65
25	45	67
65	24	61
22	96	95
43	49	26
26	72	26
14	6	53
16	10	37
60	85	51
49	10	22
84	79	88
17	45	62
85	78	88
34	81	79
31	99	4
85	56	34
58	8	16
12	87	18
97	56	35
65	99	42
87	2	16
20	20	77
78	35	88
79	97	2
78	80	89
65	53	88
79	42	50
96	72	1
61	19	93
39	24	42
34	24	30
70	25	95
1	24	78
97	58	68
36	36	37
89	43	95
33	24	26
36	60	79
79	69	71
79	93	49
76	61	84
50	97	46
4	11	67
39	97	99
24	51	23
39	88	37
53	90	3
8	14	21
81	84	21
43	93	44
40	73	42
89	97	58
52	91	93
16	24	69
81	41	34
17	79	92
63	6	53
58	58	48
79	42	9
49	48	97
72	16	34
75	1	57
93	7	12
41	36	19
14	65	8
63	36	63
96	1	50
75	42	61
21	45	97
2	48	28
77	40	1
68	31	76
37	84	38
30	27	22
9	20	40
53	39	17
1	87	44
17	37	5
18	4	11
72	90	59
48	83	19
21	88	80
39	81	5
84	38	94
3	56	49
23	84	47
93	54	68
91	88	22
36	23	45
5	7	80
27	11	14
3	48	38
1	96	64
96	58	43
41	63	1
38	32	41
18	78	87
16	27	59
11	2	94
98	52	68
45	36	64
16	96	96
17	49	73
81	14	66
80	8	54
47	39	63
68	39	56
36	8	10
15	49	27
73	20	28
46	49	100
93	89	88
46	53	38
35	79	47
86	99	20
89	38	65
39	37	55
89	1	77
91	1	20
76	40	61
48	74	72
3	49	63
62	40	98
35	54	20
42	40	48
40	44	25
46	13	93
15	58	9
14	94	23
23	54	42
84	37	45
91	94	9
11	6	89
30	7	34
12	13	55
30	88	6
8	71	79
14	98	92
59	27	84
18	82	100
28	4	60
11	51	88
41	42	96
59	74	25
67	95	60
74	90	99
15	66	81
26	36	9
23	3	16
47	99	39
61	22	26
9	57	12
59	47	42
41	87	63
90	45	22
69	10	35
88	66	35
84	61	79
36	58	80
55	22	11
80	84	36
85	58	63
71	61	43
68	88	51
26	56	55
21	39	47
56	15	52
40	95	65
56	25	17
31	58	81
46	82	15
58	95	83
74	1	41
14	41	96
20	62	74
18	50	81
24	2	3
48	57	85
62	78	86
75	5	7
40	49	58
90	76	62
97	47	66
27	41	21
32	59	90
100	91	91
35	69	96
56	74	93
59	53	14
72	78	55
100	44	23
1	42	87
91	82	78
89	64	9
92	47	66
32	95	32
40	16	83
22	41	39
74	98	12
67	53	27
58	52	47
97	55	91
51	54	69
30	48	3
60	4	84
86	71	10
51	93	24
37	37	94
53	40	62
92	71	55
33	54	77
2	84	42
96	84	51
31	81	61
10	98	69
79	100	59
38	97	31
64	24	31
33	94	26
59	10	81
11	43	13
4	98	92
62	96	19
98	86	34
23	97	38
97	92	15
94	94	57
64	39	80
43	35	74
61	15	98
75	18	28
47	98	16
33	56	53
85	15	9
74	50	81
27	36	81
44	36	81
68	23	7
33	73	98
42	93	2
65	49	51
21	70	45
61	31	25
55	12	99
24	50	82
53	94	44
81	90	18
87	27	52
95	16	3
47	5	71
6	22	20
59	77	13
75	45	9
29	40	66
76	9	50
28	40	44
45	10	28
61	3	93
34	96	2
15	25	28
43	23	75
53	24	44
77	98	74
61	72	15
60	56	29
67	98	14
2	5	5
11	28	39
21	56	22
13	17	41
74	18	57
10	35	50
51	75	1
27	3	94
54	91	33
9	95	35
70	25	1
31	49	64
13	80	2
6	1	89
60	66	2
23	95	5
1	98	86
28	38	84
57	63	46
93	51	73
50	27	69
30	38	90
34	60	55
38	35	95
46	38	31
32	69	77
20	43	66
91	69	85
59	66	24
67	96	78
23	53	57
28	37	77
32	31	12
86	67	83
69	90	97
9	23	69
11	29	45
83	75	39
32	51	3
16	57	60
13	45	62
22	92	36
53	68	98
77	8	23
69	34	59
20	48	53
3	73	92
89	16	89
97	100	93
41	83	63
66	45	93
55	63	23
37	11	47
89	52	96
1	33	82
86	15	36
80	82	92
57	61	41
96	80	5
49	50	98
59	67	75
73	40	36
71	22	49
66	54	54
2	36	65
96	24	94
77	61	2
100	8	56
97	20	85
40	38	56
9	5	25
1	9	91
39	65	90
78	69	52
44	33	72
40	41	58
61	22	18
60	30	8
76	43	15
38	29	19
93	68	93
89	21	4
69	45	7
85	30	56
38	17	87
35	38	85
58	92	89
2	83	98
49	79	12
94	21	47
42	49	84
9	9	60
72	2	14
87	14	1
42	10	10
47	69	36
24	14	68
59	58	84
94	11	19
50	12	4
100	34	27
66	81	71
97	87	36
87	96	63
82	67	21
80	74	8
2	22	10
88	51	79
34	43	80
57	26	26
7	43	76
72	97	40
98	10	80
32	24	29
74	49	93
71	49	43
42	3	76
12	56	46
34	100	47
97	93	87
85	68	67
58	54	67
69	32	59
70	4	88
96	84	18
79	95	46
6	20	31
74	18	86
61	52	77
20	30	99
63	19	21
99	16	9
62	42	19
97	34	41
4	50	58
57	35	42
86	62	5
9	7	24
53	23	85
46	31	98
56	87	60
96	34	8
66	15	41
53	10	28
22	27	55
16	38	80
85	71	30
14	32	58
62	53	77
89	57	87
85	48	54
52	23	52
82	64	58
61	14	78
8	40	57
43	26	81
34	14	69
47	11	17
56	45	24
12	2	17
64	7	31
38	40	71
9	51	93
51	40	90
99	54	7
22	32	20
47	30	65
56	22	20
69	18	3
57	4	12
89	42	33
79	86	84
13	58	31
97	82	49
85	66	30
79	39	3
46	86	72
53	56	62
35	20	66
80	2	73
6	55	49
15	57	53
68	85	59
43	77	71
76	99	75
3	98	53
6	26	27
12	53	87
86	44	83
30	33	21
13	93	16
23	16	42
100	30	77
9	75	55
77	29	54
91	94	47
10	43	62
23	9	15
84	29	6
76	78	9
72	66	45
56	52	2
95	99	1
77	63	77
97	87	46
62	71	35
57	35	81
42	2	58
59	86	60
26	37	25
22	23	30
66	35	8
44	74	11
76	98	58
92	69	3
82	8	54
3	92	76
15	93	70
51	50	31
55	13	89
40	58	44
69	22	31
94	18	58
67	39	87
1	46	51
45	33	40
83	100	94
40	60	69
94	31	92
54	51	13
90	80	81
32	96	83
65	18	57
31	72	35
38	68	70
75	23	64
19	99	79
68	57	64
60	79	86
29	84	55
60	87	84
60	9	66
21	32	5
97	97	85
61	51	90
32	47	94
99	48	14
38	80	22
75	3	63
35	52	9
90	74	69
49	26	7
63	54	97
59	83	8
68	82	92
62	53	33
79	70	23
14	35	15
89	71	80
3	81	77
80	44	91
80	82	20
29	37	76
21	14	72
42	76	83
72	5	16
61	41	83
63	41	1
74	36	64
50	16	57
19	83	88
33	55	56
31	57	28
97	42	24
95	84	14
90	79	79
40	26	94
63	45	25
59	99	22
33	54	8
92	8	92
18	6	68
54	49	39
13	20	68
21	18	76
65	43	93
40	40	22
13	52	87
84	35	46
81	44	6
17	76	25
75	61	32
16	45	41
40	100	29
35	11	77
90	95	92
4	92	95
9	21	85
90	42	42
24	80	55
73	76	78
70	49	33
79	49	16
53	91	60
26	79	68
59	61	85
64	23	63
12	61	4
95	99	40
30	81	72
90	67	92
44	66	1
84	89	36
93	85	57
10	13	69
86	81	28
42	5	68
9	53	96
57	5	51
79	39	54
96	81	12
52	87	83
94	99	58
95	6	30
68	59	96
66	70	59
4	28	96
42	6	67
61	25	13
22	18	80
87	77	58
78	3	84
33	29	96
55	31	57
98	43	34
52	71	14
70	68	10
78	8	60
47	58	53
45	78	12
2	77	13
70	93	12
27	87	95
49	15	61
17	85	73
66	34	63
91	21	7
23	12	99
45	46	76
57	85	55
57	74	27
91	49	66
13	70	60
92	98	68
36	24	81
67	90	5
59	66	79
46	90	17
48	82	43
44	50	27
88	87	81
97	48	65
98	99	49
47	85	36
59	77	18
57	84	65
11	16	8
77	74	72
45	63	33
85	57	84
60	65	33
62	75	18
9	54	61
4	89	79
92	57	15
52	42	44
15	52	68
75	96	78
82	55	26
36	56	98
63	82	66
92	66	17
9	56	36
20	55	5
15	39	30
31	74	13
38	38	26
72	20	2
89	63	11
46	32	24
18	59	10
78	23	67
51	56	60
93	56	1
5	39	9
82	20	45
23	76	43
91	96	68
44	26	32
48	74	36
34	83	80
6	68	44
96	36	31
50	55	19
86	35	49
60	79	47
83	98	31
32	39	73
46	34	15
40	98	86
3	52	79
67	28	27
58	9	94
18	70	81
40	40	13
14	73	30
80	56	93
65	88	90
54	88	42
86	45	99
9	26	68
21	9	48
39	12	25
45	57	26
58	12	20
37	70	53
80	98	19
100	55	50
23	4	59
43	96	55
43	30	76
39	81	87
5	85	25
75	44	18
88	75	83
97	22	15
3	59	94
31	97	11
9	76	27
12	17	35
71	6	20
3	82	25
33	6	8
21	11	49
55	46	10
50	49	95
86	7	2
77	53	26
32	38	43
84	19	53
84	75	17
29	11	32
6	10	84
97	91	98
9	52	73
65	10	93
66	67	34
27	78	12
26	36	9
19	57	20
93	62	92
26	65	67
29	86	76
97	39	89
90	68	81
76	69	4
86	10	19
77	18	44
50	77	70
18	42	64
66	12	30
19	58	74
7	54	4
94	72	5
83	66	50
88	5	72
37	99	12
62	24	3
78	76	34
77	91	92
66	62	61
78	98	62
54	36	60
53	70	7
4	99	62
27	54	38
94	92	39
67	36	12
20	29	59
21	77	90
59	17	76
89	45	30
49	69	2
58	28	19
3	79	62
55	41	35
13	54	3
41	88	58
56	35	34
74	84	33
64	29	10
83	45	71
57	67	49
24	3	76
67	42	87
96	84	11
49	11	67
2	35	16
68	48	1
55	27	14
84	86	57
68	8	15
58	1	15
98	91	33
22	34	69
18	56	100
26	39	22
44	47	66
31	21	97
55	96	28
49	35	23
96	38	20
49	94	92
88	66	33
23	51	98
53	37	96
34	69	74
72	1	4
77	31	2
56	89	11
66	7	83
70	49	34
70	56	62
82	90	34
53	16	72
76	28	93
90	24	43
97	60	81
36	79	18
22	7	89
3	19	72
74	62	25
96	34	60
93	38	25
57	62	8
11	39	8
76	2	50
59	74	21
65	51	60
12	51	76
8	26	69
5	36	89
42	17	18
64	42	56
70	78	36
39	63	9
40	5	55
94	24	4
88	83	42
2	30	43
34	26	14
82	14	51
67	34	54
24	37	81
31	32	4
7	1	20
24	57	63
33	39	4
38	4	16
77	76	66
42	76	20
82	61	51
25	6	89
97	91	100
56	95	26
25	78	80
15	98	88
12	22	41
69	10	95
89	79	38
15	27	42
79	34	28
1	15	46
36	33	42
75	28	88
79	44	53
12	21	90
27	26	54
58	26	24
11	71	2
99	2	33
11	34	4
95	76	43
37	66	38
98	68	3
53	39	17
34	60	85
56	33	95
12	73	25
97	2	95
8	61	50
35	23	28
63	24	77
66	1	4
43	39	2
88	92	97
99	36	61
98	38	52
66	99	55
28	43	74
87	93	28
70	42	34
18	43	17
61	46	4
2	83	54
97	26	85
55	30	75
32	39	93
58	64	44
3	19	21
6	81	68
9	5	29
59	41	6
41	84	98
88	9	13
80	48	12
83	60	76
20	99	39
88	66	19
18	58	17
63	25	86
31	70	27
80	10	41
1	28	94
22	84	94
1	12	100
48	73	55
66	6	34
88	63	55
71	71	26
27	63	21
21	37	35
42	40	31
60	51	64
8	92	95
11	33	35
10	65	12
80	57	81
85	5	95
25	30	1
11	34	13
89	43	71
48	76	5
12	32	74
1	82	46
21	42	27
63	43	30
94	4	95
87	74	24
49	84	40
43	43	96
8	55	52
15	96	35
64	1	7
26	86	45
58	14	9
43	1	18
23	74	65
69	66	58
95	27	29
58	56	78
64	52	82
55	39	85
58	9	48
37	61	51
96	12	71
32	48	21
76	69	86
97	21	63
68	10	91
35	29	79
10	57	59
20	2	35
21	43	71
4	26	17
72	28	67
56	13	28
55	92	16
14	2	14
35	50	41
1	92	87
35	21	93
53	66	11
9	41	46
45	75	66
46	4	8
78	42	71
68	34	30
45	81	53
2	10	48
96	13	63
67	50	81
72	32	87
7	41	26
65	23	66
12	74	96
17	17	89
31	32	55
78	49	90
20	74	30
47	29	5
5	27	55
32	90	55
2	69	48
71	14	59
95	92	58
93	92	54
71	83	45
66	49	90
31	8	48
4	8	71
40	20	89
15	32	14
70	77	38
31	24	68
96	81	64
100	35	26
38	65	69
42	95	77
22	40	49
68	57	20
63	91	17
20	25	84
80	6	65
94	31	81
90	84	95
53	25	12
93	95	89
88	58	69
12	3	53
7	34	7
95	42	76
2	29	82
97	6	35
2	57	10
61	46	20
86	66	31
70	58	6
83	30	61
54	21	38
77	21	40
96	74	27
74	24	9
3	24	76
3	83	46
72	34	1
87	95	27
75	51	30
19	100	71
84	98	83
32	68	79
17	21	10
44	50	81
83	52	49
57	30	28
67	92	14
35	33	24
16	28	43
27	66	17
92	55	64
41	86	50
5	31	55
16	35	3
89	10	98
18	40	22
86	86	6
80	83	83
83	14	67
30	28	60
27	88	63
48	81	28
26	15	71
75	67	71
74	89	47
70	80	99
25	23	82
17	42	67
39	61	27
39	35	2
66	77	22
95	89	12
36	37	20
64	85	59
58	77	69
30	22	21
43	46	6
11	40	76
15	83	93
50	69	99
69	41	10
53	34	73
66	53	76
50	61	93
53	46	59
29	67	48
35	43	89
38	2	27
10	86	85
87	42	82
90	36	31
83	92	19
23	46	88
86	86	68
58	38	97
64	16	60
53	22	84
24	35	35
17	57	16
96	11	20
41	45	34
58	59	37
95	35	85
3	42	89
91	27	87
53	10	5
55	32	63
46	57	43
88	6	32
100	14	37
7	38	50
7	11	66
85	89	18
21	91	72
65	57	42
39	95	33
18	94	32
69	18	47
74	39	47
64	56	51
39	72	1
11	36	14
44	88	16
48	68	60
34	81	37
32	89	18
73	66	72
64	28	54
40	50	56
5	63	92
87	19	58
58	53	58
18	24	95
12	68	91
100	1	28
34	74	31
4	44	39
46	73	83
38	53	39
35	75	5
19	97	35
60	54	39
14	53	60
24	5	38
8	25	61
98	64	59
57	39	9
37	10	64
50	16	87
69	52	55
93	31	90
83	27	2
1	21	47
45	30	88
2	91	42
41	51	13
2	78	4
24	52	3
52	58	95
7	42	32
90	34	68
71	34	67
93	45	24
44	65	13
30	49	75
49	70	91
55	18	51
26	46	21
16	5	8
100	48	61
15	57	30
62	28	40
34	26	62
2	21	27
40	76	55
54	82	47
48	48	40
14	53	79
72	55	15
38	3	14
18	34	39
40	7	48
43	34	73
79	85	19
16	12	21
50	76	95
7	5	20
6	45	36
18	3	52
69	67	14
57	43	59
50	12	26
89	78	33
80	41	78
97	6	98
56	47	77
35	47	27
1	57	10
5	31	75
100	88	68
78	20	52
68	29	13
79	60	90
43	92	52
84	87	50
35	44	44
62	6	91
20	75	31
17	33	92
35	20	46
80	9	91
57	95	87
84	10	100
67	28	66
77	71	73
51	28	56
58	90	24
56	37	83
90	17	68
6	40	52
56	67	48
91	80	37
65	50	26
48	29	37
23	50	35
78	82	74
75	42	40
61	13	7
35	76	34
88	75	85
29	17	96
95	83	9
35	100	85
44	47	85
73	59	38
37	54	65
94	50	78
17	87	98
10	67	94
76	51	68
65	75	92
70	41	60
79	15	96
54	53	32
76	52	20
61	25	10
34	35	25
92	87	58
23	11	100
50	54	78
5	100	71
36	60	91
19	94	10
64	8	10
5	94	100
40	51	15
53	68	12
13	35	5
21	51	61
38	6	15
72	68	20
21	30	43
64	17	47
91	68	62
64	24	11
52	56	91
31	70	79
28	38	82
79	14	67
99	85	19
91	42	18
51	26	44
4	75	34
81	69	100
59	78	6
4	23	77
74	89	11
48	58	23
76	71	100
33	45	33
95	55	38
79	71	13
99	57	56
18	24	12
66	19	94
4	23	77
49	44	96
44	50	27
95	87	69
20	83	4
33	95	93
2	84	54
9	33	2
97	78	23
62	9	94
51	60	8
59	38	83
76	66	39
59	42	100
73	36	10
56	82	16
23	51	92
84	28	42
1	7	79
23	39	64
29	46	30
87	34	93
42	15	73
66	9	93
34	86	30
7	73	4
78	10	68
87	24	44
80	65	78
53	1	32
68	77	43
29	98	56
16	64	45
36	23	99
81	13	30
16	81	44
36	23	14
35	41	74
94	44	23
97	25	56
25	61	29
74	12	8
93	85	78
18	56	45
95	38	81
57	23	49
48	25	50
36	85	91
87	3	17
78	5	64
12	21	25
98	85	56
68	27	58
98	58	35
48	18	56
89	60	93
41	61	19
17	30	74
33	12	48
72	96	8
64	61	78
74	55	76
21	28	68
9	95	73
7	38	64
16	45	26
25	7	79
20	23	66
51	12	40
28	2	4
98	32	89
71	28	40
19	7	29
20	90	9
84	61	13
68	30	4
30	100	28
6	4	97
6	14	60
18	34	84
51	33	53
23	84	49
69	85	45
59	15	96
46	83	69
62	45	91
88	57	24
28	54	16
63	91	55
95	8	26
90	70	67
95	100	83
21	56	24
33	77	93
6	23	60
100	72	31
75	11	49
16	24	79
99	99	52
62	88	97
65	65	37
100	75	41
97	18	39
66	65	8
93	84	24
64	27	100
37	62	51
3	59	76
88	73	37
71	55	74
8	60	29
48	84	38
63	85	53
32	72	20
69	48	73
24	5	84
66	88	13
9	90	21
51	44	48
10	4	7
79	8	37
20	31	53
53	61	83
59	48	94
77	92	20
46	100	19
6	6	62
97	63	50
82	4	53
70	98	64
48	95	1
82	51	88
21	63	84
60	52	79
12	28	42
29	88	2
97	49	68
93	73	84
29	49	24
47	33	40
81	89	27
78	65	38
80	99	95
72	21	92
73	81	46
31	55	43
34	58	8
45	89	17
98	3	8
21	13	76
39	19	6
85	76	11
95	60	68
75	85	53
78	61	59
92	90	48
78	72	22
8	81	3
18	51	42
17	92	11
15	11	13
15	37	87
57	35	32
65	14	86
4	75	74
10	92	38
50	8	79
99	65	7
12	8	20
100	7	73
34	57	75
57	10	5
79	29	84
55	46	68
76	75	47
10	9	18
73	18	27
44	69	88
82	17	48
46	36	30
23	8	5
41	99	78
9	52	79
96	17	13
22	36	41
48	98	9
3	34	31
37	90	65
89	5	4
73	62	45
9	24	75
1	94	56
1	51	42
30	92	73
89	90	80
66	40	30
79	25	86
100	94	96
8	23	79
74	77	91
7	31	13
42	73	31
39	35	19
15	45	33
5	63	33
48	25	22
96	71	57
89	8	55
56	19	18
2	28	44
7	58	7
42	9	87
31	72	51
92	89	45
39	62	6
60	3	26
19	7	18
49	32	99
60	34	38
42	69	53
94	95	68
31	64	30
88	89	96
52	5	83
80	41	75
98	6	15
94	74	100
60	24	59
54	88	69
18	57	70
45	8	97
2	14	95
77	44	1
91	37	3
62	15	64
41	8	71
17	34	16
4	3	17
51	78	32
93	45	44
5	12	17
71	81	16
64	18	54
38	48	83
36	28	48
43	98	39
31	78	100
30	45	19
18	80	86
25	5	27
90	15	43
82	84	36
84	19	63
77	54	74
2	71	14
37	37	30
93	48	36
13	97	66
20	19	71
87	10	7
44	20	43
17	91	45
53	17	97
22	36	76
90	62	82
95	64	82
80	98	75
100	3	26
74	34	40
40	35	75
95	69	3
46	4	24
21	12	7
46	61	62
9	41	65
95	10	59
39	49	7
29	42	4
16	99	40
90	7	77
58	46	78
4	98	46
86	75	50
16	55	1
80	66	8
72	11	10
54	92	24
38	64	48
66	5	74
79	19	44
28	40	1
63	36	31
40	55	50
70	52	18
94	70	95
57	48	23
54	2	98
55	94	14
48	28	24
78	26	82
12	82	98
26	39	46
70	9	3
6	21	40
55	72	16
69	92	39
81	17	17
29	60	4
76	33	83
25	52	5
54	71	81
57	79	5
57	32	26
100	76	49
81	54	38
80	6	58
18	42	65
93	88	19
51	89	4
47	18	10
30	13	28
64	57	85
40	1	76
30	24	19
36	30	61
59	37	13
13	89	100
58	29	11
3	70	60
94	13	72
53	66	12
58	93	59
63	81	46
44	85	4
34	59	1
90	22	18
26	38	78
66	26	76
100	27	5
10	81	7
50	32	91
3	32	2
25	54	21
5	62	45
24	56	82
99	8	44
77	59	91
49	46	21
45	4	81
46	10	13
71	12	75
29	80	58
80	89	43
77	30	37
35	53	58
58	11	22
95	28	93
62	64	37
53	11	8
76	40	55
62	38	1
95	11	58
45	29	85
65	66	86
85	88	42
92	73	35
49	72	16
96	94	44
62	66	16
69	71	15
56	1	68
33	36	97
20	47	78
27	63	44
15	34	86
80	79	29
83	57	56
100	36	98
63	84	54
59	26	25
42	72	30
68	92	45
99	17	59
62	90	77
93	42	98
40	86	89
25	39	88
74	92	80
23	26	67
4	92	42
39	18	20
100	43	90
61	76	92
62	83	82
11	41	38
36	58	38
54	7	56
43	1	62
38	79	48
70	7	59
47	57	55
58	23	10
26	30	87
64	69	73
74	21	64
68	44	57
70	29	50
78	18	74
85	47	7
48	11	73
38	63	58
86	81	85
78	64	44
100	6	63
28	15	67
7	100	77
12	12	82
4	99	79
63	96	52
73	95	41
25	10	34
2	26	67
15	76	58
7	24	23
13	1	17
88	71	68
94	20	48
36	98	57
8	14	99
59	24	84
33	31	46
49	22	77
5	76	67
95	47	68
94	9	77
81	15	10
90	35	59
1	72	40
4	41	96
16	30	75
65	50	3
26	33	99
14	8	97
32	51	81
23	38	94
62	66	63
61	20	78
65	88	80
54	55	12
55	95	48
40	59	50
96	80	66
7	100	79
99	71	70
59	48	17
37	7	7
33	19	2
91	59	32
59	59	89
35	99	24
37	95	63
59	29	23
16	26	40
87	87	40
22	53	79
85	34	74
39	52	26
87	47	26
27	14	13
3	18	88
45	96	94
21	47	38
91	56	83
85	100	20
59	39	10
65	21	94
45	83	6
91	4	24
2	1	15
74	59	74
17	13	91
53	26	52
12	28	14
88	15	20
68	54	57
51	75	81
28	96	12
22	38	18
89	9	98
18	10	60
1	43	44
34	38	70
17	80	66
53	59	9
30	98	41
84	70	22
100	93	8
65	52	78
13	15	11
4	74	2
47	87	28
71	60	95
90	61	41
19	2	26
39	68	93
10	41	5
15	54	74
12	10	64
93	41	68
88	14	59
38	8	38
46	69	15
29	54	17
75	1	7
29	83	11
6	87	32
15	11	26
5	49	66
17	16	8
46	78	55
23	12	95
48	82	95
32	87	66
48	89	74
96	54	70
6	100	89
79	70	91
80	9	4
47	12	66
50	5	95
80	88	61
5	58	99
14	28	28
49	72	78
7	50	99
48	22	55
47	71	19
75	59	50
96	53	46
48	25	61
80	76	5
86	44	20
51	89	59
14	85	25
26	42	88
15	59	79
80	21	5
26	77	13
23	43	3
79	93	100
94	69	51
21	80	92
68	14	3
2	73	6
15	42	69
16	82	48
95	43	44
19	12	36
73	73	35
18	91	41
41	75	64
76	22	65
51	76	44
23	32	20
49	6	23
13	23	88
62	77	37
26	7	60
93	51	72
41	62	38
91	95	52
47	92	41
9	32	89
51	65	49
93	13	49
22	2	54
94	86	74
32	42	23
7	29	25
39	52	3
56	99	37
30	38	25
57	92	8
82	25	21
12	92	94
73	28	80
78	37	60
69	89	31
42	35	22
23	1	58
89	14	23
41	25	1
22	1	88
57	56	36
6	60	85
94	85	96
31	34	58
6	59	9
85	48	7
48	97	61
50	87	24
48	25	78
28	18	48
55	83	19
17	47	39
22	47	2
24	62	60
43	63	56
93	98	30
73	6	51
15	85	74
20	42	47
25	62	59
9	11	18
16	39	85
23	22	6
77	54	35
93	5	32
89	83	90
25	53	100
34	80	83
54	27	20
91	57	86
90	3	49
72	84	41
95	80	33
40	81	7
92	69	53
44	49	28
2	87	88
39	87	24
25	14	54
58	36	89
59	92	86
49	96	17
73	8	79
62	54	54
82	53	85
38	32	3
1	56	85
6	40	26
97	90	40
24	7	96
31	79	78
61	57	6
70	55	88
60	61	69
7	74	35
59	11	22
79	20	84
26	5	81
54	62	40
58	83	37
6	39	97
52	24	49
1	88	72
23	25	35
100	19	52
17	43	3
20	49	89
5	69	75
23	36	51
28	45	28
26	68	14
81	56	56
98	16	11
40	2	76
84	46	35
23	85	33
98	10	29
57	91	99
25	10	94
84	96	63
98	85	21
65	52	78
49	21	95
16	55	45
11	89	96
100	77	59
90	58	14
36	20	50
7	78	96
21	34	49
96	18	61
77	93	97
87	41	21
66	52	37
31	82	34
26	95	74
51	26	47
86	94	63
84	74	26
17	18	49
41	20	28
21	23	72
8	1	20
32	94	52
53	72	43
67	24	90
52	99	70
3	97	95
30	45	49
21	31	1
18	83	24
81	58	8
67	12	43
34	85	49
64	79	12
76	67	48
54	85	79
66	34	29
67	41	5
31	47	6
28	63	88
77	64	78
61	19	12
73	64	69
57	93	25
1	93	37
96	19	19
80	6	45
26	76	55
46	44	62
68	72	42
46	50	34
31	10	76
74	62	93
5	76	89
9	24	54
90	26	30
54	57	19
5	65	1
17	36	50
52	64	85
80	51	18
80	40	83
42	46	1
9	97	26
100	47	38
47	47	35
52	79	86
71	9	73
1	85	64
60	77	97
85	93	19
8	13	14
3	53	72
91	21	70
76	55	93
4	65	1
3	2	71
58	93	85
24	92	23
61	24	46
21	27	43
80	83	53
42	67	53
70	39	77
93	35	78
39	98	65
34	89	72
60	47	30
47	58	97
53	78	82
98	4	91
76	89	12
36	93	87
27	51	83
14	35	48
67	71	55
69	24	75
1	64	80
3	29	58
